ShipmentID,OrderID,ShipperID,ShipDate,DeliveryDate
665,31904,9,2025-10-12,2025-10-22
666,40430,7,2025-02-16,2025-02-17
667,8745,10,2026-02-12,2026-02-22
668,41086,5,2026-09-12,2026-09-17
669,40942,1,2026-05-03,2026-05-10
670,38075,8,2024-10-15,2024-10-22
671,18258,5,2025-02-18,2025-02-28
672,21205,3,2026-09-13,2026-09-15
673,1790,5,2025-12-28,2025-12-31
674,29331,10,2024-04-19,2024-04-20
675,48044,6,2024-02-18,2024-02-28
676,7571,10,2024-04-05,2024-04-14
677,44642,4,2025-11-29,2025-11-30
678,37315,10,2025-04-26,2025-04-28
679,33551,7,2025-04-02,2025-04-08
680,38629,8,2025-01-15,2025-01-25
681,21945,4,2026-06-12,2026-06-14
682,3070,6,2025-05-30,2025-06-08
683,45206,10,2026-03-26,2026-03-27
684,25293,1,2024-11-04,2024-11-13
685,16908,9,2024-11-01,2024-11-09
686,38848,5,2024-02-07,2024-02-14
687,19989,6,2025-08-04,2025-08-12
688,17133,2,2024-06-28,2024-06-30
689,6010,2,2024-04-30,2024-05-01
690,18678,6,2026-08-16,2026-08-25
691,29925,4,2024-03-15,2024-03-23
692,6810,9,2024-09-17,2024-09-19
693,4634,2,2025-02-02,2025-02-11
694,26569,5,2026-01-07,2026-01-10
695,5570,10,2024-05-10,2024-05-18
696,18377,2,2024-10-14,2024-10-20
697,20328,10,2025-12-21,2025-12-22
698,19604,7,2025-09-26,2025-10-02
699,2928,5,2024-05-05,2024-05-12
700,47642,9,2024-03-19,2024-03-23
701,25536,1,2025-05-31,2025-06-06
702,34523,6,2026-08-24,2026-08-31
703,16272,5,2025-06-30,2025-07-10
704,29695,5,2024-08-21,2024-08-27
705,11551,8,2025-01-20,2025-01-25
706,4574,5,2025-03-18,2025-03-19
707,49309,5,2025-11-15,2025-11-22
708,45603,5,2024-03-26,2024-03-30
709,47894,2,2024-07-21,2024-07-26
710,19302,10,2024-05-26,2024-05-28
711,42019,3,2025-05-27,2025-06-02
712,26882,4,2024-11-05,2024-11-11
713,40804,9,2024-06-11,2024-06-20
714,14242,8,2024-03-24,2024-03-27
715,40930,6,2025-07-13,2025-07-18
716,4583,1,2024-01-13,2024-01-20
717,14652,9,2025-01-27,2025-02-03
718,31564,10,2024-06-19,2024-06-27
719,47039,1,2026-02-15,2026-02-19
720,24123,9,2024-02-25,2024-02-29
721,31683,6,2025-01-26,2025-02-02
722,19877,9,2026-03-03,2026-03-08
723,2476,9,2024-11-20,2024-11-23
724,36870,4,2025-09-19,2025-09-21
725,22578,9,2025-10-26,2025-11-05
726,18311,8,2026-04-22,2026-05-02
727,45867,7,2024-03-13,2024-03-22
728,5956,10,2026-01-06,2026-01-14
729,18088,4,2024-01-09,2024-01-11
730,42314,8,2025-09-24,2025-09-29
731,36916,2,2024-12-18,2024-12-26
732,31206,5,2026-01-14,2026-01-22
733,16694,6,2026-07-14,2026-07-15
734,33508,2,2025-11-12,2025-11-17
735,10299,1,2025-08-13,2025-08-18
736,21566,1,2025-06-28,2025-07-05
737,148,1,2024-03-09,2024-03-16
738,10985,5,2026-05-29,2026-06-02
739,25635,6,2025-04-27,2025-05-04
740,20092,7,2025-07-25,2025-07-31
741,35208,4,2026-09-14,2026-09-20
742,26057,6,2025-05-20,2025-05-28
743,40640,2,2026-03-14,2026-03-20
744,40716,6,2024-01-24,2024-01-30
745,19770,8,2025-11-16,2025-11-23
746,34216,1,2025-09-21,2025-09-30
747,37853,1,2024-03-23,2024-03-29
748,29273,5,2025-11-10,2025-11-14
749,11912,5,2025-10-13,2025-10-21
750,33000,5,2024-05-05,2024-05-15
751,25078,7,2024-11-27,2024-11-30
752,9422,7,2024-04-28,2024-04-30
753,14896,3,2025-01-25,2025-02-03
754,32714,9,2025-03-13,2025-03-17
755,47103,10,2026-05-15,2026-05-22
756,16126,3,2024-02-23,2024-02-28
757,32108,6,2025-08-17,2025-08-23
758,22074,6,2025-01-01,2025-01-07
759,49463,4,2024-12-23,2025-01-02
760,18629,1,2025-11-03,2025-11-13
761,46037,1,2024-12-26,2024-12-30
762,35837,8,2026-05-27,2026-05-31
763,47265,5,2024-03-30,2024-04-08
764,13022,6,2024-03-07,2024-03-15
765,3331,9,2024-04-29,2024-05-03
766,27064,4,2025-08-22,2025-08-24
767,26559,4,2024-08-04,2024-08-13
768,29924,3,2025-01-11,2025-01-13
769,21284,8,2025-09-27,2025-10-07
770,41350,4,2025-05-18,2025-05-24
771,21776,9,2024-04-23,2024-04-26
772,21614,10,2024-10-15,2024-10-19
773,2838,5,2025-04-21,2025-04-24
774,37637,10,2024-08-05,2024-08-09
775,40428,9,2026-04-23,2026-04-28
776,31193,5,2025-02-07,2025-02-16
777,28683,9,2024-07-09,2024-07-11
778,2033,7,2025-09-08,2025-09-10
779,6309,10,2026-09-02,2026-09-09
780,7472,9,2024-10-22,2024-10-23
781,31303,6,2026-01-09,2026-01-16
782,41887,5,2024-04-22,2024-04-24
783,15751,1,2025-08-15,2025-08-20
784,18286,4,2025-01-30,2025-02-08
785,5566,3,2025-06-24,2025-06-30
786,32299,5,2025-02-10,2025-02-16
787,37672,2,2026-06-29,2026-07-09
788,7357,10,2024-09-12,2024-09-18
789,7076,3,2025-07-28,2025-08-04
790,28518,4,2026-09-14,2026-09-20
791,16374,7,2024-09-10,2024-09-12
792,24327,7,2025-07-12,2025-07-17
793,391,8,2025-05-25,2025-06-03
794,17956,9,2025-06-16,2025-06-21
795,20857,3,2025-05-15,2025-05-22
796,32234,9,2024-06-06,2024-06-15
797,19706,6,2026-04-20,2026-04-30
798,22138,2,2026-01-30,2026-02-04
799,29413,10,2024-02-12,2024-02-17
800,4468,7,2025-06-14,2025-06-21
801,44105,1,2024-06-19,2024-06-26
802,30023,1,2026-08-27,2026-08-31
803,25763,3,2025-08-31,2025-09-09
804,15388,4,2025-10-03,2025-10-11
805,10959,9,2025-08-27,2025-09-06
806,43234,6,2024-08-10,2024-08-18
807,27898,2,2026-02-23,2026-03-05
808,23832,1,2024-04-12,2024-04-14
809,35623,4,2024-10-10,2024-10-12
810,46504,5,2025-08-26,2025-09-01
811,49406,7,2024-12-13,2024-12-15
812,8802,6,2024-05-28,2024-06-03
813,3064,1,2026-03-09,2026-03-16
814,28587,1,2024-05-29,2024-05-31
815,8519,4,2025-04-12,2025-04-21
816,12846,7,2025-02-10,2025-02-14
817,27530,9,2025-06-28,2025-07-04
818,20131,1,2025-03-04,2025-03-06
819,49646,10,2024-02-09,2024-02-12
820,13572,8,2024-03-01,2024-03-09
821,30159,1,2026-09-05,2026-09-09
822,48754,1,2025-12-19,2025-12-28
823,2804,1,2025-10-04,2025-10-10
824,37493,4,2024-05-11,2024-05-17
825,32579,3,2025-03-10,2025-03-11
826,14509,2,2025-05-28,2025-06-03
827,22607,1,2026-03-02,2026-03-08
828,5097,7,2024-06-25,2024-06-30
829,13730,6,2025-03-18,2025-03-24
830,16122,10,2026-05-25,2026-05-28
831,34456,7,2024-02-02,2024-02-11
832,18001,9,2026-02-14,2026-02-15
833,47159,9,2025-06-15,2025-06-17
834,26632,6,2024-11-01,2024-11-07
835,13158,10,2026-08-31,2026-09-05
836,6792,10,2024-12-18,2024-12-23
837,46366,2,2024-04-02,2024-04-03
838,48350,4,2026-06-02,2026-06-06
839,40495,5,2025-03-02,2025-03-05
840,42276,4,2026-05-02,2026-05-10
841,1524,8,2026-01-30,2026-02-09
842,1754,6,2025-04-12,2025-04-16
843,3819,2,2026-04-10,2026-04-16
844,21002,1,2024-08-22,2024-08-28
845,27133,8,2025-03-26,2025-04-05
846,6395,2,2024-11-23,2024-11-25
847,28085,3,2024-04-13,2024-04-15
848,47702,3,2024-06-26,2024-06-27
849,11913,8,2025-04-18,2025-04-22
850,24485,6,2025-09-06,2025-09-16
851,41465,10,2025-06-09,2025-06-12
852,12816,4,2025-09-27,2025-10-03
853,39200,4,2024-06-19,2024-06-26
854,20289,2,2025-10-26,2025-10-27
855,11664,2,2025-06-29,2025-07-05
856,29241,8,2025-12-16,2025-12-25
857,26499,6,2026-03-04,2026-03-10
858,11715,9,2024-12-14,2024-12-20
859,36218,6,2025-04-05,2025-04-08
860,30865,10,2026-02-01,2026-02-06
861,26471,10,2024-11-04,2024-11-10
862,571,3,2026-08-16,2026-08-24
863,5785,5,2024-08-05,2024-08-14
864,16788,2,2026-04-26,2026-05-01
865,21892,6,2025-03-23,2025-04-01
866,9289,10,2024-01-17,2024-01-21
867,39858,1,2025-04-15,2025-04-20
868,41423,5,2026-05-04,2026-05-12
869,43194,2,2026-07-20,2026-07-22
870,8127,2,2024-05-18,2024-05-28
871,45099,4,2025-03-05,2025-03-10
872,37630,5,2024-01-21,2024-01-28
873,34611,2,2024-04-26,2024-05-05
874,5262,7,2024-06-20,2024-06-25
875,36623,1,2025-04-19,2025-04-22
876,35299,8,2024-04-08,2024-04-18
877,25938,1,2024-07-17,2024-07-20
878,19425,8,2026-09-11,2026-09-20
879,18162,10,2025-11-20,2025-11-28
880,4404,10,2024-08-21,2024-08-29
881,30082,1,2026-07-01,2026-07-11
882,4713,1,2025-09-25,2025-09-28
883,35343,5,2025-01-19,2025-01-28
884,30610,6,2026-08-14,2026-08-22
885,27540,6,2025-02-04,2025-02-09
886,44165,5,2025-07-17,2025-07-25
887,22932,9,2025-08-20,2025-08-28
888,14572,4,2024-09-22,2024-09-28
889,5398,4,2026-03-23,2026-04-01
890,5371,10,2025-05-27,2025-06-06
891,40473,8,2025-06-14,2025-06-21
892,21147,7,2025-03-20,2025-03-30
893,1831,7,2025-01-13,2025-01-23
894,18989,2,2026-06-01,2026-06-05
895,22410,6,2025-04-07,2025-04-15
896,17458,1,2024-12-03,2024-12-11
897,20826,6,2025-12-04,2025-12-10
898,5967,8,2025-10-22,2025-10-26
899,8187,4,2025-05-30,2025-06-09
900,40982,9,2025-03-13,2025-03-17
901,42818,5,2026-08-17,2026-08-25
902,26742,7,2024-06-04,2024-06-11
903,21058,6,2026-01-08,2026-01-16
904,45142,3,2025-06-15,2025-06-16
905,4871,2,2025-02-20,2025-02-21
906,11821,3,2025-03-02,2025-03-06
907,18982,6,2024-02-11,2024-02-16
908,4956,8,2024-04-26,2024-05-06
909,43736,5,2026-01-20,2026-01-22
910,7047,9,2025-11-08,2025-11-14
911,31027,7,2024-06-17,2024-06-25
912,12946,10,2025-11-25,2025-12-05
913,26048,7,2025-01-18,2025-01-23
914,10595,8,2024-04-29,2024-05-05
915,10773,2,2026-08-08,2026-08-17
916,4027,7,2024-10-06,2024-10-13
917,49812,2,2024-03-18,2024-03-20
918,11458,1,2025-01-18,2025-01-19
919,21846,5,2024-01-04,2024-01-06
920,14370,4,2025-09-13,2025-09-16
921,24626,1,2025-04-05,2025-04-08
922,30641,1,2025-06-05,2025-06-15
923,41479,7,2026-04-01,2026-04-09
924,33769,7,2026-01-15,2026-01-16
925,2634,4,2025-10-16,2025-10-20
926,14323,3,2026-09-15,2026-09-22
927,39132,6,2026-09-06,2026-09-12
928,17912,10,2024-09-01,2024-09-05
929,25649,9,2026-09-13,2026-09-19
930,25946,4,2024-07-15,2024-07-17
931,43392,2,2024-08-03,2024-08-04
932,1203,10,2026-07-30,2026-08-09
933,3673,4,2025-07-07,2025-07-09
934,43403,10,2025-03-04,2025-03-12
935,17115,5,2024-10-12,2024-10-13
936,37431,10,2025-04-27,2025-05-05
937,37221,7,2024-02-17,2024-02-25
938,31320,10,2024-03-01,2024-03-07
939,32513,10,2025-12-26,2026-01-04
940,17224,6,2026-06-30,2026-07-04
941,17404,2,2025-09-28,2025-10-04
942,1901,4,2024-07-14,2024-07-20
943,5733,9,2026-01-17,2026-01-19
944,19354,3,2026-03-22,2026-03-31
945,45347,4,2024-05-02,2024-05-07
946,48858,4,2026-08-09,2026-08-16
947,20402,7,2026-08-09,2026-08-14
948,13268,9,2024-08-07,2024-08-08
949,26576,6,2025-04-22,2025-04-25
950,41320,8,2024-11-28,2024-11-29
951,17852,8,2025-10-07,2025-10-17
952,32419,4,2025-08-23,2025-08-28
953,30680,9,2026-01-13,2026-01-18
954,40831,5,2024-08-08,2024-08-17
955,14844,3,2024-03-22,2024-03-27
956,40013,7,2025-07-06,2025-07-14
957,101,1,2024-03-29,2024-04-04
958,16974,5,2026-07-22,2026-07-30
959,28922,10,2024-07-13,2024-07-21
960,18820,8,2024-01-05,2024-01-13
961,19783,7,2024-11-26,2024-12-02
962,43143,5,2025-01-27,2025-01-29
963,12433,4,2024-02-26,2024-03-02
964,15710,8,2026-09-04,2026-09-14
965,240,1,2024-08-14,2024-08-19
966,47957,9,2026-03-07,2026-03-17
967,43744,7,2024-04-30,2024-05-10
968,22111,3,2026-06-22,2026-06-28
969,43891,7,2025-10-24,2025-11-03
970,4376,8,2026-04-15,2026-04-21
971,25719,6,2025-04-02,2025-04-07
972,17471,2,2024-09-24,2024-09-25
973,32412,4,2024-04-16,2024-04-21
974,6616,10,2024-10-28,2024-10-29
975,38690,8,2024-09-08,2024-09-16
976,45251,10,2024-10-15,2024-10-23
977,22004,2,2026-02-16,2026-02-24
978,11758,1,2024-02-03,2024-02-06
979,12877,6,2025-04-13,2025-04-18
980,30053,5,2026-02-22,2026-02-27
981,19788,3,2025-09-14,2025-09-23
982,15912,7,2025-09-04,2025-09-14
983,15915,3,2024-04-18,2024-04-27
984,15785,7,2024-09-18,2024-09-23
985,26943,3,2026-09-02,2026-09-04
986,9661,2,2024-09-06,2024-09-14
987,8694,8,2026-01-06,2026-01-07
988,19153,1,2024-08-26,2024-08-27
989,32974,10,2025-11-05,2025-11-06
990,13385,1,2024-04-23,2024-05-03
991,12045,3,2025-12-05,2025-12-15
992,26202,2,2024-11-29,2024-12-03
993,38419,9,2024-10-03,2024-10-13
994,23469,9,2026-08-04,2026-08-12
995,30450,4,2025-11-16,2025-11-17
996,5860,7,2024-07-21,2024-07-25
997,9748,6,2024-11-12,2024-11-21
998,30506,8,2024-06-27,2024-07-05
999,23718,2,2024-09-11,2024-09-21
1000,37622,2,2024-03-25,2024-03-29
1001,26678,1,2025-06-23,2025-07-02
1002,3402,6,2026-05-07,2026-05-10
1003,46078,3,2025-12-16,2025-12-19
1004,47309,10,2026-08-09,2026-08-16
1005,12694,7,2024-04-06,2024-04-11
1006,46618,7,2024-05-27,2024-06-05
1007,12389,9,2024-03-11,2024-03-17
1008,9746,1,2024-11-22,2024-11-30
1009,21510,2,2024-08-21,2024-08-25
1010,45194,9,2025-02-11,2025-02-16
1011,44518,8,2024-02-28,2024-03-08
1012,45822,9,2024-05-23,2024-05-25
1013,18454,2,2024-02-19,2024-02-20
1014,30398,8,2024-12-15,2024-12-23
1015,36344,5,2026-02-25,2026-03-07
1016,29311,7,2026-06-04,2026-06-11
1017,36867,10,2024-05-19,2024-05-28
1018,10999,2,2025-04-08,2025-04-16
1019,27962,1,2026-06-18,2026-06-21
1020,7060,9,2024-03-23,2024-04-01
1021,30580,1,2024-11-19,2024-11-25
1022,30070,8,2026-05-19,2026-05-22
1023,37888,3,2025-12-28,2025-12-30
1024,44265,4,2024-07-28,2024-08-02
1025,42765,7,2026-05-09,2026-05-14
1026,16294,5,2024-09-26,2024-09-28
1027,22686,9,2024-07-05,2024-07-08
1028,10892,4,2025-03-09,2025-03-10
1029,22144,10,2025-10-05,2025-10-06
1030,48676,2,2025-06-15,2025-06-23
1031,42434,9,2026-01-18,2026-01-22
1032,31280,7,2026-01-29,2026-02-03
1033,39318,9,2025-10-17,2025-10-18
1034,8794,2,2024-12-02,2024-12-03
1035,37399,9,2025-11-07,2025-11-08
1036,25569,6,2026-04-20,2026-04-30
1037,9412,4,2025-02-08,2025-02-18
1038,29415,2,2026-07-30,2026-08-08
1039,44167,5,2026-04-01,2026-04-09
1040,34478,9,2026-01-27,2026-01-28
1041,38271,2,2025-09-05,2025-09-11
1042,27207,8,2024-04-29,2024-05-06
1043,35814,6,2024-08-17,2024-08-22
1044,39230,8,2024-09-26,2024-10-04
1045,39356,4,2025-01-03,2025-01-07
1046,26780,8,2024-03-24,2024-04-02
1047,29724,10,2025-12-17,2025-12-19
1048,4098,10,2026-03-11,2026-03-14
1049,38676,1,2024-07-31,2024-08-01
1050,42403,6,2026-01-17,2026-01-21
1051,6628,3,2024-01-14,2024-01-18
1052,12893,5,2024-10-11,2024-10-18
1053,36975,4,2026-01-09,2026-01-19
1054,39490,4,2025-07-24,2025-07-26
1055,26126,8,2025-10-05,2025-10-06
1056,37378,1,2025-05-29,2025-06-02
1057,26647,10,2025-11-20,2025-11-21
1058,27216,4,2024-03-11,2024-03-17
1059,3384,8,2024-01-16,2024-01-25
1060,49358,10,2024-02-13,2024-02-17
1061,5349,10,2024-02-10,2024-02-12
1062,13712,3,2024-07-15,2024-07-20
1063,14619,1,2024-02-02,2024-02-09
1064,9644,3,2025-02-03,2025-02-07
1065,39150,1,2026-06-09,2026-06-15
1066,37150,8,2026-08-10,2026-08-18
1067,46731,4,2024-10-16,2024-10-26
1068,18445,6,2025-09-14,2025-09-21
1069,31292,5,2026-03-16,2026-03-25
1070,42058,9,2026-02-04,2026-02-12
1071,38727,5,2025-04-15,2025-04-18
1072,35507,5,2025-04-20,2025-04-28
1073,34599,3,2025-11-11,2025-11-17
1074,33466,4,2024-01-28,2024-02-05
1075,17022,9,2024-08-06,2024-08-15
1076,46541,8,2026-06-12,2026-06-19
1077,13490,1,2025-09-17,2025-09-27
1078,2794,8,2025-02-02,2025-02-06
1079,42952,9,2024-08-31,2024-09-09
1080,5095,8,2024-04-17,2024-04-26
1081,7262,9,2024-10-17,2024-10-20
1082,23830,5,2025-11-29,2025-11-30
1083,1189,4,2025-10-23,2025-11-02
1084,38208,10,2024-02-12,2024-02-21
1085,25821,3,2026-03-11,2026-03-13
1086,44740,5,2026-04-14,2026-04-15
1087,29899,2,2024-02-25,2024-03-02
1088,10863,1,2025-06-23,2025-06-28
1089,15464,8,2025-04-30,2025-05-03
1090,33029,10,2025-07-14,2025-07-16
1091,32571,1,2026-01-10,2026-01-11
1092,15767,7,2026-07-13,2026-07-16
1093,44817,8,2026-01-31,2026-02-09
1094,3350,6,2026-08-09,2026-08-10
1095,49780,1,2026-08-14,2026-08-17
1096,26388,6,2025-01-25,2025-01-30
1097,47077,3,2024-12-25,2024-12-28
1098,11835,6,2024-07-29,2024-07-31
1099,36091,5,2024-06-17,2024-06-22
1100,33173,2,2025-07-29,2025-08-04
1101,24615,10,2025-05-13,2025-05-18
1102,34867,5,2024-03-18,2024-03-24
1103,46673,8,2024-12-25,2025-01-04
1104,29459,3,2026-01-31,2026-02-03
1105,31393,7,2025-02-01,2025-02-11
1106,802,9,2026-05-26,2026-05-27
1107,22626,2,2025-09-10,2025-09-20
1108,38499,2,2024-07-18,2024-07-19
1109,3549,4,2024-08-11,2024-08-14
1110,17349,4,2025-07-19,2025-07-20
1111,9940,1,2024-04-15,2024-04-22
1112,34856,8,2026-04-16,2026-04-23
1113,15322,4,2025-08-15,2025-08-25
1114,15336,7,2025-09-26,2025-09-27
1115,45245,5,2024-11-02,2024-11-08
1116,4066,4,2024-01-05,2024-01-08
1117,44402,9,2026-08-17,2026-08-25
1118,43234,2,2024-08-06,2024-08-15
1119,33550,8,2026-01-30,2026-01-31
1120,46489,7,2025-04-19,2025-04-22
1121,18780,6,2025-05-27,2025-06-05
1122,44044,4,2024-09-18,2024-09-20
1123,39104,9,2026-04-04,2026-04-08
1124,39415,9,2024-04-21,2024-04-26
1125,4790,2,2025-01-04,2025-01-09
1126,4477,2,2026-06-30,2026-07-02
1127,39308,1,2025-11-07,2025-11-09
1128,29482,7,2024-06-15,2024-06-25
1129,22370,8,2024-02-04,2024-02-05
1130,29918,3,2026-01-03,2026-01-07
1131,25683,3,2026-07-08,2026-07-13
1132,24287,5,2025-08-12,2025-08-18
1133,22005,1,2025-10-29,2025-11-08
1134,3236,6,2024-03-03,2024-03-13
1135,16491,1,2024-03-02,2024-03-04
1136,26978,4,2024-08-24,2024-08-30
1137,25096,4,2024-01-04,2024-01-05
1138,35316,6,2026-01-23,2026-01-30
1139,12852,4,2024-10-23,2024-10-26
1140,29119,1,2024-02-03,2024-02-06
1141,17934,3,2026-02-04,2026-02-14
1142,8216,10,2026-02-13,2026-02-20
1143,33279,9,2025-04-05,2025-04-15
1144,10813,1,2026-09-06,2026-09-12
1145,14654,6,2026-03-02,2026-03-03
1146,18411,3,2025-07-20,2025-07-28
1147,28141,9,2025-07-13,2025-07-20
1148,48314,2,2024-08-05,2024-08-12
1149,2078,5,2024-01-08,2024-01-13
1150,26865,3,2025-03-30,2025-04-06
1151,33567,5,2025-03-21,2025-03-27
1152,10792,10,2024-01-05,2024-01-07
1153,25233,7,2024-04-15,2024-04-21
1154,48672,9,2026-08-24,2026-08-30
1155,26048,3,2025-07-06,2025-07-07
1156,25378,10,2025-04-08,2025-04-15
1157,48640,1,2024-08-05,2024-08-08
1158,17338,4,2026-08-10,2026-08-11
1159,22741,5,2024-01-06,2024-01-07
1160,18240,1,2024-06-11,2024-06-20
1161,33780,2,2025-01-10,2025-01-16
1162,48095,3,2026-03-14,2026-03-17
1163,38318,3,2024-09-14,2024-09-15
1164,25059,3,2024-03-14,2024-03-19
1165,40540,4,2025-03-16,2025-03-21
1166,17616,9,2025-07-03,2025-07-08
1167,42315,1,2025-01-14,2025-01-22
1168,37415,2,2026-07-13,2026-07-18
1169,12553,9,2026-04-07,2026-04-10
1170,30565,8,2026-05-17,2026-05-23
1171,455,2,2024-06-23,2024-07-01
1172,11937,4,2025-09-25,2025-09-30
1173,24923,2,2024-12-24,2024-12-30
1174,26611,8,2025-05-15,2025-05-25
1175,43899,6,2026-02-03,2026-02-13
1176,47119,5,2024-08-31,2024-09-02
1177,34133,8,2024-07-11,2024-07-14
1178,13758,6,2024-02-06,2024-02-14
1179,49646,4,2024-01-19,2024-01-24
1180,39227,4,2024-10-02,2024-10-10
1181,19265,1,2025-10-24,2025-10-27
1182,14313,10,2025-05-02,2025-05-05
1183,1303,8,2026-04-18,2026-04-20
1184,48005,8,2026-08-18,2026-08-27
1185,22327,1,2024-05-31,2024-06-07
1186,26270,2,2026-01-21,2026-01-28
1187,38100,1,2024-03-03,2024-03-09
1188,21846,3,2025-12-09,2025-12-15
1189,41874,8,2025-11-11,2025-11-15
1190,21042,3,2024-09-05,2024-09-14
1191,39846,3,2025-01-16,2025-01-26
1192,33851,5,2025-10-25,2025-10-29
1193,11871,1,2024-06-10,2024-06-12
1194,43426,8,2024-01-14,2024-01-18
1195,37551,10,2024-01-30,2024-02-02
1196,25457,7,2026-05-04,2026-05-10
1197,28420,8,2024-10-23,2024-10-29
1198,44443,9,2025-09-01,2025-09-10
1199,1127,8,2025-09-08,2025-09-12
1200,15459,1,2024-04-23,2024-05-01
1201,44000,8,2025-08-23,2025-08-29
1202,46840,4,2026-09-08,2026-09-13
1203,16289,9,2024-03-03,2024-03-12
1204,8689,2,2026-01-29,2026-02-03
1205,39500,2,2025-05-08,2025-05-10
1206,1687,6,2026-01-03,2026-01-13
1207,12823,4,2024-01-31,2024-02-09
1208,49426,7,2024-09-27,2024-10-04
1209,49712,5,2026-07-08,2026-07-18
1210,17202,5,2024-12-01,2024-12-02
1211,41508,6,2025-04-04,2025-04-13
1212,41927,1,2025-09-04,2025-09-10
1213,42541,8,2025-10-24,2025-10-26
1214,3339,7,2024-08-15,2024-08-24
1215,47190,10,2025-07-31,2025-08-03
1216,35703,6,2025-08-20,2025-08-23
1217,46581,1,2026-01-12,2026-01-15
1218,2788,9,2025-06-18,2025-06-22
1219,10493,7,2025-11-04,2025-11-10
1220,23418,8,2026-08-09,2026-08-14
1221,47196,4,2024-08-31,2024-09-06
1222,14403,5,2025-01-22,2025-01-28
1223,48511,1,2025-04-13,2025-04-19
1224,31281,9,2026-01-10,2026-01-13
1225,49,5,2024-02-12,2024-02-21
1226,1813,5,2024-02-15,2024-02-18
1227,44212,6,2024-05-28,2024-05-31
1228,3546,4,2025-09-05,2025-09-09
1229,2246,9,2025-12-12,2025-12-20
1230,27972,9,2024-07-03,2024-07-10
1231,3644,6,2024-01-30,2024-02-04
1232,8227,10,2026-08-15,2026-08-20
1233,7227,4,2026-04-29,2026-05-06
1234,28500,2,2024-02-05,2024-02-06
1235,40069,9,2024-08-14,2024-08-21
1236,13876,10,2025-12-25,2025-12-30
1237,8451,7,2025-08-11,2025-08-13
1238,15204,6,2025-07-29,2025-08-03
1239,41885,8,2024-03-10,2024-03-12
1240,48686,10,2026-05-07,2026-05-15
1241,19605,10,2024-11-24,2024-11-26
1242,7999,6,2026-08-16,2026-08-18
1243,46746,1,2026-06-24,2026-06-30
1244,40503,6,2025-06-14,2025-06-18
1245,18438,1,2025-10-01,2025-10-07
1246,26852,7,2026-01-20,2026-01-28
1247,32421,3,2024-07-26,2024-08-01
1248,26198,9,2024-03-24,2024-04-01
1249,27571,6,2026-04-12,2026-04-18
1250,9669,8,2026-08-12,2026-08-21
1251,37038,9,2026-06-11,2026-06-13
1252,19889,1,2025-12-14,2025-12-22
1253,37650,3,2025-08-15,2025-08-19
1254,23554,3,2025-07-20,2025-07-26
1255,47766,6,2024-11-18,2024-11-24
1256,40924,8,2025-06-11,2025-06-15
1257,17552,7,2026-05-15,2026-05-16
1258,5999,10,2026-07-02,2026-07-12
1259,5402,9,2025-10-09,2025-10-18
1260,3329,2,2024-07-12,2024-07-19
1261,41842,10,2024-04-13,2024-04-21
1262,41369,8,2026-03-19,2026-03-28
1263,7165,7,2025-01-24,2025-01-28
1264,5657,2,2024-02-18,2024-02-21
1265,13097,7,2024-10-03,2024-10-10
1266,44215,10,2025-11-27,2025-12-04
1267,38893,7,2026-03-10,2026-03-20
1268,41937,4,2026-05-27,2026-06-06
1269,20406,5,2025-09-16,2025-09-18
1270,16143,6,2025-03-12,2025-03-14
1271,27994,4,2024-09-01,2024-09-06
1272,14480,3,2025-10-17,2025-10-19
1273,33918,1,2025-10-26,2025-11-05
1274,2655,7,2025-06-14,2025-06-21
1275,1440,8,2025-09-21,2025-09-27
1276,11083,10,2025-01-03,2025-01-05
1277,45736,6,2024-02-12,2024-02-14
1278,19097,5,2025-02-23,2025-02-26
1279,17106,3,2026-07-07,2026-07-12
1280,20212,2,2026-08-19,2026-08-25
1281,23075,7,2026-08-27,2026-09-06
1282,47325,4,2024-08-05,2024-08-13
1283,17831,6,2025-01-19,2025-01-20
