PaymentID,OrderID,PaymentMethod,PaymentDate,Amount
616,20597,Credit Card,2024-02-29,314.8
617,18792,PayPal,2026-01-09,2935.7
618,16700,Debit Card,2025-12-10,3126.37
619,37510,PayPal,2026-06-26,3472.73
620,27439,PayPal,2024-11-08,4260.72
621,27523,Cash,2025-05-29,4767.6
622,16239,Cash,2025-08-26,954.12
623,42717,Bank Transfer,2025-12-15,4036.07
624,31649,Cash,2026-08-16,378.23
625,47510,Cash,2024-03-12,3968.15
626,16363,PayPal,2025-08-24,2886.17
627,41523,Debit Card,2024-02-09,1503.09
628,17603,Debit Card,2024-09-22,1787.88
629,33651,Credit Card,2026-07-06,4732.82
630,27642,PayPal,2026-08-19,3296.1
631,21424,PayPal,2024-08-11,2118.22
632,14064,Cash,2026-02-13,2648.57
633,14836,Credit Card,2025-04-22,3578.57
634,2558,Debit Card,2025-04-03,4727.45
635,10985,Cash,2026-04-05,1533.35
636,43047,Credit Card,2025-02-17,4588.01
637,42768,Bank Transfer,2025-04-27,4451.51
638,26887,Credit Card,2024-01-06,1821.33
639,29854,PayPal,2025-11-19,707.18
640,20313,Credit Card,2025-03-23,3409.66
641,40219,PayPal,2024-07-31,2838.15
642,29675,PayPal,2026-06-24,1462.37
643,24842,Debit Card,2024-04-06,3544.49
644,32949,Cash,2026-04-29,4524.04
645,49438,PayPal,2024-03-22,3966.65
646,4943,Debit Card,2026-03-28,2727.27
647,14322,Cash,2025-04-30,486.95
648,9980,Debit Card,2026-01-09,1094.01
649,24047,Credit Card,2025-06-15,2969.02
650,2698,Cash,2024-06-27,388.67
651,42252,Credit Card,2024-02-13,2353.24
652,10334,Bank Transfer,2025-07-19,4345.81
653,33145,Credit Card,2025-05-01,3552.82
654,19186,PayPal,2024-12-08,46.95
655,5710,Debit Card,2025-04-10,4927.13
656,4644,Bank Transfer,2026-01-08,4660.16
657,33591,Cash,2024-01-25,4700.15
658,26709,Credit Card,2024-07-26,88.78
659,2313,Bank Transfer,2025-01-13,4650.4
660,19477,Cash,2025-09-27,1455.17
661,6785,PayPal,2026-03-12,2128.46
662,44139,Credit Card,2026-04-04,3170.21
663,23201,PayPal,2025-06-07,1148.01
664,33232,Cash,2024-04-22,4522.36
665,24303,Debit Card,2024-03-01,3137.03
666,44348,Credit Card,2025-09-10,1704.11
667,36255,PayPal,2025-11-06,1702.48
668,5850,Debit Card,2024-07-02,3378.83
669,5663,Cash,2024-04-14,2465.55
670,31547,Debit Card,2025-11-17,4184.8
671,35435,Credit Card,2025-09-08,4502.35
672,49660,PayPal,2025-07-02,3618.1
673,29520,Cash,2026-03-04,4461.42
674,18889,Bank Transfer,2025-02-25,774.92
675,45055,Credit Card,2026-08-10,4708.8
676,3626,Credit Card,2026-01-17,1650.06
677,17877,Debit Card,2024-01-11,1265.97
678,10482,PayPal,2024-12-16,748.28
679,26127,Credit Card,2025-04-15,1866.71
680,20239,Credit Card,2024-11-25,4193.59
681,46095,Cash,2026-07-09,2684.65
682,39535,Cash,2024-03-01,2758.69
683,7486,PayPal,2025-02-04,1439.78
684,8847,Cash,2026-04-29,2309.65
685,19734,PayPal,2026-05-26,3421.43
686,13355,Credit Card,2024-06-17,4093.17
687,28972,Debit Card,2024-06-04,437.24
688,32175,Credit Card,2026-09-14,3293.89
689,28579,Bank Transfer,2024-08-17,759.82
690,16382,Credit Card,2025-02-27,1179.37
691,29106,Cash,2026-05-24,2354.51
692,5217,Debit Card,2025-10-15,1099.98
693,18836,Debit Card,2024-10-16,1753.87
694,4065,Debit Card,2025-03-27,2496.83
695,21432,Bank Transfer,2026-01-25,2104.57
696,3518,Credit Card,2025-12-30,3860.71
697,30870,Cash,2026-06-26,4228.58
698,45565,Cash,2025-11-17,4951.34
699,38596,Bank Transfer,2024-03-22,921.82
700,20964,Bank Transfer,2024-04-26,925.93
701,48454,Bank Transfer,2025-05-28,3642.34
702,7835,Debit Card,2025-04-10,1476.22
703,26028,PayPal,2025-02-18,2619.02
704,26910,Credit Card,2024-03-02,3978.83
705,34728,PayPal,2025-05-09,3748.85
706,39567,Bank Transfer,2024-06-05,3480.34
707,29182,Debit Card,2025-07-12,2303.44
708,36409,Cash,2025-08-26,3743.86
709,31010,Credit Card,2025-07-22,4942.6
710,38149,PayPal,2025-08-16,4532.21
711,14458,PayPal,2024-07-19,4448.35
712,5419,Debit Card,2025-08-21,3293.04
713,36257,PayPal,2026-04-12,1575.21
714,42761,PayPal,2025-08-09,4414.51
715,40585,Credit Card,2025-05-14,3819.61
716,25686,Credit Card,2024-09-30,4024.44
717,38899,PayPal,2026-01-23,4929.34
718,14560,Debit Card,2025-01-14,173.7
719,8452,Bank Transfer,2024-06-14,1309.09
720,22359,Cash,2025-02-11,3346.6
721,45113,Credit Card,2026-04-21,3826.48
722,35486,Credit Card,2025-12-31,2247.04
723,30476,PayPal,2025-09-13,2513.2
724,16959,Bank Transfer,2026-06-05,3296.33
725,19986,Bank Transfer,2026-05-02,4055.4
726,24335,Debit Card,2025-09-09,2619.76
727,5444,Cash,2024-11-29,1241.16
728,33019,Debit Card,2025-11-28,305.41
729,5412,Debit Card,2025-12-20,1293.74
730,37712,Bank Transfer,2024-11-30,1719.04
731,46128,Cash,2026-02-09,4762.92
732,30154,Cash,2024-11-02,788.14
733,34504,Bank Transfer,2024-05-16,365.47
734,12300,Debit Card,2026-03-11,2451.55
735,15066,Credit Card,2025-02-22,922.3
736,16745,PayPal,2024-06-26,3372.62
737,22823,Debit Card,2025-09-21,3262.78
738,16418,Credit Card,2025-01-16,2807.6
739,4616,Cash,2026-05-23,4896.48
740,11730,Credit Card,2024-08-26,3368.03
741,40638,Cash,2026-02-12,4384.21
742,17934,Credit Card,2025-06-27,353.66
743,5295,PayPal,2025-08-04,4830.43
744,37999,Credit Card,2025-01-13,704.57
745,12613,Bank Transfer,2026-09-02,4943.82
746,41496,Credit Card,2026-08-23,2604.08
747,20536,Credit Card,2026-08-09,184.54
748,43744,Cash,2024-02-27,4975.67
749,31028,Credit Card,2025-09-10,3389.48
750,6678,Debit Card,2026-01-09,4449.0
751,10565,Bank Transfer,2026-05-28,4167.54
752,42934,PayPal,2026-09-12,1419.41
753,43892,PayPal,2025-06-06,4317.46
754,26405,Debit Card,2025-09-28,2719.81
755,10110,Cash,2024-10-29,3680.21
756,40936,Bank Transfer,2024-09-29,3582.8
757,21222,Credit Card,2025-04-20,2496.82
758,41205,Credit Card,2024-03-23,3170.3
759,42217,Cash,2025-10-15,3265.03
760,14981,Credit Card,2024-08-12,4292.36
761,34087,Bank Transfer,2025-10-05,3468.49
762,39796,Bank Transfer,2025-11-26,4384.68
763,32681,Debit Card,2024-03-22,3145.98
764,32041,Credit Card,2026-07-16,985.63
765,26086,Cash,2025-01-07,3995.36
766,42371,Bank Transfer,2024-08-28,2969.95
767,37125,Credit Card,2025-07-13,4022.48
768,36221,Debit Card,2025-08-19,4882.26
769,28206,Bank Transfer,2024-07-10,26.69
770,48561,Cash,2024-02-09,125.56
771,7257,Credit Card,2026-03-28,2106.77
772,40326,Credit Card,2025-08-16,2787.39
773,13888,Debit Card,2026-08-17,4243.97
774,24477,PayPal,2026-01-15,1544.35
775,44846,PayPal,2026-01-07,415.8
776,22958,PayPal,2026-08-14,2823.31
777,28034,Credit Card,2026-01-30,2411.42
778,5767,Cash,2024-09-18,2215.32
779,2561,Bank Transfer,2024-11-18,4481.52
780,46380,Cash,2024-11-16,3019.94
781,32146,Bank Transfer,2024-07-01,2939.64
782,48586,Debit Card,2024-01-14,3915.54
783,37398,Cash,2024-09-08,1859.19
784,35288,PayPal,2025-01-23,532.71
785,21728,Debit Card,2025-02-06,4850.82
786,5287,Cash,2026-07-30,1308.98
787,17095,Credit Card,2026-07-12,3253.89
788,40979,Credit Card,2025-08-16,3157.98
789,2610,Credit Card,2024-07-25,909.07
790,23673,PayPal,2024-10-28,3368.66
791,21883,PayPal,2024-09-10,2676.73
792,19552,PayPal,2026-01-01,1482.74
793,31414,PayPal,2026-01-25,3420.57
794,25781,Debit Card,2024-01-12,3133.12
795,27477,Bank Transfer,2024-11-25,597.32
796,44330,Cash,2024-12-13,485.82
797,33845,Credit Card,2024-12-29,380.49
798,14249,Debit Card,2024-07-29,3242.01
799,27178,PayPal,2026-08-08,1821.01
800,4461,Cash,2026-05-22,1322.51
801,37682,Bank Transfer,2024-03-29,4224.04
802,27712,Cash,2025-06-21,785.34
803,20768,Debit Card,2024-06-30,4808.65
804,9423,Debit Card,2024-12-27,4998.1
805,4868,PayPal,2024-03-19,258.32
806,40094,PayPal,2026-04-24,530.3
807,34020,Bank Transfer,2024-08-31,4062.41
808,27399,PayPal,2024-10-19,2365.13
809,15846,Bank Transfer,2025-06-16,4320.3
810,16567,Cash,2024-07-04,2649.97
811,31055,Debit Card,2025-08-26,3988.24
812,33872,PayPal,2025-02-08,4857.77
813,28301,PayPal,2025-07-03,2250.9
814,2088,Bank Transfer,2026-08-03,3156.33
815,35031,Cash,2024-08-24,3375.66
816,23040,Bank Transfer,2025-01-12,3267.64
817,48898,PayPal,2025-06-25,4831.79
818,34577,Cash,2026-07-28,1998.83
819,32372,Cash,2025-11-24,1601.66
820,14716,PayPal,2024-02-22,861.55
821,7565,Credit Card,2025-05-11,2668.04
822,274,Credit Card,2025-08-14,773.7
823,4554,Credit Card,2024-07-02,151.26
824,9614,Bank Transfer,2024-06-08,3734.15
825,13358,PayPal,2024-11-10,4514.66
826,15694,Credit Card,2024-06-17,1064.17
827,48915,PayPal,2025-09-13,3431.83
828,47781,Credit Card,2025-04-22,3216.3
829,10447,Cash,2024-04-27,2372.73
830,13342,Credit Card,2024-02-03,2350.14
831,6565,Credit Card,2026-03-01,752.02
832,1974,PayPal,2026-08-09,4295.99
833,27213,Credit Card,2025-10-09,149.37
834,2166,Bank Transfer,2024-03-31,301.77
835,34705,Debit Card,2026-02-26,3479.71
836,39918,Debit Card,2024-02-08,3635.03
837,15620,Cash,2025-12-22,512.68
838,49540,Debit Card,2024-09-08,4405.81
839,49954,Cash,2025-06-23,2301.82
840,34948,Debit Card,2024-09-13,231.12
841,31734,Bank Transfer,2025-11-14,321.68
842,48609,Cash,2024-02-06,329.64
843,22801,PayPal,2024-11-12,2948.76
844,39275,Bank Transfer,2026-04-14,2452.75
845,4880,Debit Card,2026-04-09,3468.15
846,22662,Cash,2025-02-02,2259.75
847,49591,Debit Card,2025-11-11,3571.44
848,9964,Debit Card,2024-04-03,1522.09
849,49389,Credit Card,2024-06-17,2277.9
850,18318,Debit Card,2026-06-23,1941.11
851,49539,Bank Transfer,2026-01-24,621.77
852,33690,PayPal,2025-08-07,4633.42
853,10619,Credit Card,2025-03-28,4048.36
854,13089,Credit Card,2024-08-24,2933.55
855,631,Debit Card,2024-04-20,3074.59
856,25884,Bank Transfer,2024-12-07,3679.99
857,34949,Cash,2024-07-21,1524.79
858,7861,Bank Transfer,2026-01-28,2226.74
859,44395,Credit Card,2025-02-07,540.9
860,78,Cash,2024-05-11,2991.11
861,25613,PayPal,2025-08-21,1791.59
862,22010,Debit Card,2025-02-26,4890.22
863,23568,Cash,2026-05-03,1734.3
864,25882,Cash,2025-04-26,901.39
865,36773,Debit Card,2024-06-07,1967.92
866,21000,Bank Transfer,2024-11-02,56.3
867,40119,Debit Card,2024-07-19,3064.99
868,12715,Cash,2025-02-24,2338.3
869,2009,Debit Card,2026-05-21,3097.39
870,1763,Debit Card,2026-02-24,4343.03
871,43777,Credit Card,2025-07-04,1462.08
872,37868,Cash,2024-03-21,4600.44
873,40519,Credit Card,2025-09-19,4763.48
874,1790,Cash,2024-06-17,401.62
875,4056,PayPal,2024-11-28,3757.81
876,47236,PayPal,2026-01-28,2932.26
877,13767,Credit Card,2026-05-04,530.19
878,38235,Cash,2024-03-19,4376.86
879,32211,Credit Card,2026-05-01,4567.15
880,35601,Credit Card,2024-04-16,1207.57
881,12913,Cash,2024-02-14,4870.8
882,25894,Bank Transfer,2024-12-08,4436.33
883,13416,PayPal,2024-05-07,3446.37
884,27013,Debit Card,2025-10-20,1481.67
885,13351,Bank Transfer,2026-07-02,4468.31
886,39528,PayPal,2024-07-14,2893.07
887,22596,Credit Card,2026-05-11,1416.39
888,35969,Bank Transfer,2025-08-11,1038.66
889,760,Debit Card,2024-09-24,3348.41
890,21721,PayPal,2024-08-17,2890.24
891,47529,Bank Transfer,2024-04-30,2887.13
892,14200,Bank Transfer,2025-06-06,172.73
893,29751,Bank Transfer,2025-02-20,4528.51
894,18857,Bank Transfer,2026-07-13,49.52
895,27294,Credit Card,2024-02-28,2529.6
896,40459,Cash,2024-04-20,2422.73
897,43625,Bank Transfer,2025-10-22,1841.32
898,35896,Credit Card,2024-02-27,4779.19
899,48747,Credit Card,2024-05-31,1840.55
900,41219,Credit Card,2024-01-11,634.62
901,46214,Credit Card,2024-07-22,201.17
902,38051,Bank Transfer,2025-10-02,239.61
903,41081,Cash,2026-02-27,1163.54
904,5644,Cash,2024-02-25,3104.27
905,7561,Bank Transfer,2024-05-27,2079.96
906,42924,Cash,2026-05-10,4621.2
907,21956,Bank Transfer,2025-05-08,4406.27
908,17610,Debit Card,2025-08-18,4390.55
909,43598,Debit Card,2025-03-09,4360.25
910,41374,Credit Card,2025-02-01,1157.24
911,32883,Credit Card,2024-06-27,1160.31
912,25394,Debit Card,2024-01-07,1401.0
913,28947,Credit Card,2025-01-05,969.44
914,26348,Credit Card,2026-07-22,3917.73
915,26540,Credit Card,2026-08-10,3910.7
916,47994,Bank Transfer,2026-07-27,3253.73
917,49923,Bank Transfer,2025-02-11,782.64
918,16956,Debit Card,2024-09-17,2934.52
919,4318,Bank Transfer,2024-08-29,3512.84
920,48293,PayPal,2024-11-06,4458.35
921,45608,Debit Card,2025-10-13,44.58
922,14659,Debit Card,2026-04-07,2426.1
923,29680,Debit Card,2025-09-12,1538.87
924,47363,Debit Card,2024-06-20,2212.74
925,23198,Bank Transfer,2026-01-21,4575.9
926,1407,Debit Card,2026-06-30,1409.42
927,41387,PayPal,2024-05-28,160.66
928,49791,Credit Card,2024-01-28,2664.71
929,45163,Bank Transfer,2025-06-24,2026.86
930,33349,Debit Card,2025-05-22,3345.62
931,43001,Debit Card,2024-01-18,3770.58
932,12812,Credit Card,2024-02-08,1004.66
933,26630,Cash,2024-03-03,2030.47
934,13008,PayPal,2024-02-02,3756.89
935,7860,Cash,2024-04-09,2522.19
936,30561,Credit Card,2024-07-07,2572.97
937,43862,Credit Card,2024-08-08,1830.35
938,15179,Bank Transfer,2024-04-14,2145.53
939,34853,Debit Card,2024-10-10,2762.31
940,35040,Credit Card,2025-03-15,186.57
941,33301,Credit Card,2024-09-09,2540.94
942,23467,PayPal,2024-03-14,870.32
943,4294,Cash,2024-06-18,3882.14
944,27700,PayPal,2026-02-12,3573.54
945,44076,Debit Card,2024-02-01,897.12
946,19886,Cash,2024-08-20,2765.4
947,24897,Credit Card,2025-10-25,1916.43
948,1961,Cash,2025-12-26,739.27
949,2463,Cash,2026-06-11,2453.45
950,26534,Bank Transfer,2026-06-05,4333.39
951,46290,Debit Card,2026-06-19,3484.99
952,7426,PayPal,2024-10-28,3604.81
953,38272,Credit Card,2025-10-18,2665.35
954,23394,Cash,2026-08-13,1023.5
955,44472,Debit Card,2024-11-15,118.9
956,15057,Bank Transfer,2025-10-06,3978.27
957,14374,PayPal,2026-08-20,1877.52
958,19865,Credit Card,2026-09-11,744.55
959,21633,Bank Transfer,2024-11-15,1895.22
960,17030,PayPal,2024-06-16,685.86
961,38775,PayPal,2025-10-04,4709.16
962,31567,PayPal,2024-11-06,1749.51
963,34984,Bank Transfer,2024-06-09,1845.66
964,20255,Bank Transfer,2024-09-08,4020.89
965,10475,Bank Transfer,2024-07-11,437.61
966,35275,Debit Card,2026-07-27,3265.15
967,49035,Credit Card,2025-08-04,4798.81
968,32734,Cash,2025-12-06,2146.49
969,22048,Cash,2025-03-16,4534.67
970,31117,Bank Transfer,2026-03-11,1230.28
971,42448,Bank Transfer,2025-03-06,4233.98
972,24641,Bank Transfer,2025-09-13,1750.4
973,49107,Debit Card,2024-09-16,3545.66
974,30100,Bank Transfer,2024-01-03,1623.82
975,36688,Cash,2024-11-08,1459.46
976,31535,PayPal,2025-08-28,1788.64
977,39269,Bank Transfer,2025-04-21,3758.43
978,11786,Bank Transfer,2024-01-11,3527.51
979,45531,Credit Card,2025-11-21,1777.51
980,35677,PayPal,2024-10-17,3090.53
981,3327,Debit Card,2026-02-14,3381.6
982,19818,Credit Card,2025-08-02,1559.97
983,7589,Cash,2024-11-21,2324.7
984,14552,Debit Card,2024-09-06,2848.3
985,13490,PayPal,2026-08-08,2784.0
986,19227,Cash,2024-02-26,315.61
987,20548,Debit Card,2025-07-24,805.79
988,13784,Bank Transfer,2026-06-19,2820.55
989,8674,Credit Card,2024-04-19,4639.72
990,22358,PayPal,2026-07-26,4824.43
991,48508,PayPal,2024-03-06,3219.96
992,2556,PayPal,2025-05-25,3931.92
993,23464,PayPal,2025-11-02,2379.63
994,27561,Credit Card,2025-02-26,2208.91
995,29615,Cash,2024-05-26,275.74
996,27476,Credit Card,2026-08-12,1793.48
997,37389,PayPal,2025-04-16,1553.77
998,18638,Cash,2026-03-29,4831.51
999,12485,Credit Card,2025-05-25,3380.18
1000,790,Credit Card,2024-04-26,2008.56
1001,21307,Cash,2024-03-06,4129.31
1002,37886,Debit Card,2024-05-11,2877.85
1003,8745,Bank Transfer,2026-07-14,2405.63
1004,21812,Cash,2026-05-19,3567.02
1005,6295,Cash,2026-02-13,3296.72
1006,42897,Debit Card,2024-12-19,66.62
1007,46975,Credit Card,2026-01-31,459.5
1008,46027,PayPal,2024-03-08,639.13
1009,6152,PayPal,2024-06-12,2605.99
1010,3947,Cash,2025-08-01,3379.67
1011,39086,Debit Card,2025-03-31,2501.64
1012,6187,PayPal,2024-04-18,3083.77
1013,1522,Debit Card,2025-01-23,4091.79
1014,46975,Debit Card,2024-01-20,3950.5
1015,5862,Cash,2026-08-09,3753.04
1016,30151,Debit Card,2024-01-26,1990.63
1017,35090,Cash,2025-12-02,1835.94
1018,11804,Credit Card,2025-05-30,3520.2
1019,13164,Bank Transfer,2025-04-08,2517.39
1020,31555,Bank Transfer,2026-08-03,1385.35
1021,24491,PayPal,2024-10-05,3787.07
1022,43341,PayPal,2024-06-24,965.4
1023,47421,Debit Card,2024-06-25,1768.52
1024,39799,PayPal,2025-10-26,2686.81
1025,2566,PayPal,2025-01-20,1538.74
1026,31035,Bank Transfer,2025-12-18,3269.01
1027,30929,PayPal,2025-09-11,3007.27
1028,9037,PayPal,2024-11-08,296.94
1029,29681,Cash,2025-01-02,2640.45
1030,24433,Debit Card,2025-10-10,3851.17
1031,29649,PayPal,2025-03-18,4886.33
1032,26134,Cash,2024-01-26,322.96
1033,41542,Cash,2024-01-24,2043.23
1034,22424,Debit Card,2025-03-18,3208.58
1035,29748,Credit Card,2024-08-09,3192.86
1036,36678,Bank Transfer,2025-03-27,3895.48
1037,4294,PayPal,2024-07-21,4858.83
1038,26092,PayPal,2025-04-08,3483.08
1039,37394,Debit Card,2024-10-30,477.84
1040,3538,PayPal,2024-12-22,2909.38
1041,14477,Credit Card,2024-10-04,4655.47
1042,30699,Bank Transfer,2026-06-18,3776.91
1043,7164,Cash,2026-02-26,438.14
1044,10608,Credit Card,2024-03-18,321.46
1045,17275,PayPal,2025-10-24,107.03
1046,37268,Bank Transfer,2025-07-29,3457.09
1047,44798,PayPal,2026-05-20,2778.03
1048,46726,PayPal,2025-01-28,3856.87
1049,8069,Cash,2024-03-31,3897.45
1050,14497,PayPal,2026-06-22,2242.48
1051,2768,Cash,2025-08-17,3360.81
1052,19522,Cash,2026-02-09,3019.22
1053,32000,Credit Card,2025-04-07,2911.03
1054,34829,Cash,2024-11-14,1653.91
1055,37707,Credit Card,2025-06-29,2245.18
1056,27644,Debit Card,2024-07-20,2900.75
1057,29103,Cash,2026-03-08,1050.43
1058,29965,Debit Card,2025-05-30,4643.6
1059,6357,Bank Transfer,2026-08-10,485.93
1060,27333,Bank Transfer,2024-03-17,992.81
1061,34456,Debit Card,2024-04-28,1329.09
1062,16725,Cash,2025-10-25,338.7
1063,3935,Bank Transfer,2025-02-14,63.12
1064,14863,Debit Card,2024-05-26,1738.16
1065,37671,Cash,2024-07-12,4557.52
1066,9160,Cash,2025-08-14,2398.02
1067,33333,Debit Card,2024-03-13,681.43
1068,8358,Cash,2025-10-16,3036.38
1069,10693,Debit Card,2026-01-30,474.45
1070,35085,Debit Card,2025-01-27,2243.72
1071,8218,Bank Transfer,2024-04-11,2660.84
1072,28153,Credit Card,2025-05-08,3866.42
1073,5311,Cash,2024-04-09,3693.44
1074,43069,Cash,2026-06-16,3121.62
1075,14054,Cash,2026-08-03,4513.85
1076,200,Debit Card,2026-01-23,1592.5
1077,32950,Debit Card,2024-01-30,4996.33
1078,7582,Cash,2026-08-12,2225.81
1079,32418,Debit Card,2024-07-18,1133.18
1080,40433,Cash,2024-05-14,2932.04
1081,28519,Cash,2026-05-07,2994.1
1082,33636,Cash,2024-01-06,3805.36
1083,4134,Bank Transfer,2024-11-16,3532.94
1084,48409,Debit Card,2024-06-28,349.98
1085,43676,PayPal,2024-01-10,3539.25
1086,38857,Credit Card,2026-05-28,2325.34
1087,30549,Bank Transfer,2024-12-26,1270.33
1088,7061,Cash,2024-03-04,2165.45
1089,27752,Bank Transfer,2026-05-04,2443.35
1090,10641,Cash,2026-03-15,2016.74
1091,321,Cash,2025-03-30,2621.23
1092,15237,PayPal,2025-06-10,1247.38
1093,49756,Credit Card,2025-05-12,2637.77
1094,14591,Cash,2026-06-20,169.48
1095,42578,PayPal,2025-08-04,1484.42
1096,19457,Cash,2026-03-18,2952.67
1097,11190,Credit Card,2024-07-13,394.44
1098,38269,Credit Card,2025-04-27,713.26
1099,34680,Bank Transfer,2024-03-15,3926.47
1100,16023,PayPal,2025-01-03,3078.04
1101,38403,PayPal,2025-02-26,4291.02
1102,28612,Debit Card,2024-07-26,3709.96
1103,2667,Cash,2024-10-14,1409.72
1104,11741,Debit Card,2025-07-13,4190.11
1105,35316,Credit Card,2025-12-08,800.12
1106,22689,Cash,2024-09-29,494.41
1107,30997,PayPal,2024-10-09,538.84
1108,9335,Bank Transfer,2025-09-26,2340.71
1109,2099,Cash,2024-10-31,104.32
1110,44417,Bank Transfer,2025-11-13,3607.8
1111,20589,PayPal,2025-03-13,4851.58
1112,1530,Bank Transfer,2026-08-23,3101.26
1113,37117,PayPal,2026-04-08,850.47
1114,5638,Bank Transfer,2024-06-03,407.69
1115,40037,Bank Transfer,2024-02-23,4904.69
1116,4284,Credit Card,2024-01-19,1418.26
1117,2100,Debit Card,2025-11-10,3463.46
1118,29673,Debit Card,2026-01-03,1502.31
1119,46008,PayPal,2025-03-26,1577.07
1120,17540,Bank Transfer,2026-02-16,1028.99
1121,21430,Credit Card,2024-05-22,2166.23
1122,10805,PayPal,2026-01-19,4851.6
1123,17181,Cash,2024-10-04,2768.88
1124,13830,Bank Transfer,2025-09-05,1607.18
1125,9584,PayPal,2026-08-14,1037.56
1126,1813,Bank Transfer,2025-08-25,3138.11
1127,12589,PayPal,2024-10-07,1306.95
1128,27123,Cash,2024-05-27,4451.77
1129,36248,Bank Transfer,2025-08-01,842.59
1130,3561,Bank Transfer,2024-12-08,2910.89
1131,41891,Credit Card,2025-05-18,2686.72
1132,7672,Cash,2025-03-06,1996.19
1133,16659,Debit Card,2024-12-18,3602.81
1134,13798,Bank Transfer,2024-08-15,1448.71
1135,30163,Credit Card,2026-05-11,1190.47
1136,30709,Debit Card,2025-03-20,1758.39
1137,29387,Bank Transfer,2025-10-28,2413.02
1138,49112,Debit Card,2024-08-09,343.43
1139,41218,Credit Card,2024-03-09,579.52
1140,33525,Debit Card,2024-07-12,1839.22
1141,44165,Cash,2025-08-12,3827.71
1142,42949,Cash,2026-06-16,2403.72
1143,18902,Debit Card,2024-04-18,3452.26
